r_2311,GLY3PHOACY181rm
r_2312,DIHACEPHOACY160rm
r_2313,DIHACEPHOACY161rm
r_2314,DIHACEPHOACY180rm
r_2315,DIHACEPHOACY181rm
r_2316,3PAT160lp
r_2317,GLY3PHOACY161lp
r_2318,GLY3PHOACY180lp
r_2319,GLY3PHOACY181lp
r_2320,DIHACEPHOACY160lp
r_2321,DIHACEPHOACY161lp
r_2322,DIHACEPHOACY180lp
r_2323,DIHACEPHOACY181lp
r_2324,ACYDHARED160rm
r_2325,ACYDHARED161rm
r_2326,ACYDHARED180rm
r_2327,ACYDHARED181rm
r_2328,ACYDHARED160lp
r_2329,ACYDHARED161lp
r_2330,ACYDHARED180lp
r_2331,ACYDHARED181lp
r_2332,AGPATR13160161rm
r_2333,AGPATR13160181rm
r_2334,AGPATR13161161rm
r_2335,AGPATR13161181rm
r_2336,AGPATR13180161rm
r_2337,AGPATR13180181rm
r_2338,AGPATR13181161rm
r_2339,AGPATR13181181rm
r_2340,AGPATR13160181lp
r_2341,AGPATR13161181lp
r_2342,AGPATR13180181lp
r_2343,AGPATR13181181lp
r_2344,PHT160161rm
r_2345,PHT160181rm
r_2346,PAPA161rm
r_2347,PHT161181rm
r_2348,PHT180161rm
r_2349,PHT180181rm
r_2350,PHT181161rm
r_2351,PHT181181rm
r_2352,PHT160161vm
r_2353,PHT160181vm
r_2354,PAPA161vm
r_2355,PHT161181vm
r_2356,PHT180161vm
r_2357,PHT180181vm
r_2358,PHT181161vm
r_2359,PHT181181vm
r_2360,PHT160161gm
r_2361,PHT160181gm
r_2362,PAPA161gm
r_2363,PHT161181gm
r_2364,PHT180161gm
r_2365,PHT180181gm
r_2366,PHT181161gm
r_2367,PHT181181gm
r_2368,DATR160161160rm
r_2369,DATR160181160rm
r_2370,DATR161161160rm
r_2371,DATR161181160rm
r_2372,DATR180161160rm
r_2373,DATR180181160rm
r_2374,DATR181161160rm
r_2375,DATR181181160rm
r_2376,DATR160161161rm
r_2377,DATR160181161rm
r_2378,ACOADAGAT161161161rm
r_2379,DATR161181161rm
r_2380,DATR180161161rm
r_2381,DATR180181161rm
r_2382,DATR181161161rm
r_2383,DATR181181161rm
r_2384,DATR160161180rm
r_2385,DATR160181180rm
r_2386,DATR161161180rm
r_2387,DATR161181180rm
r_2388,DATR180161180rm
r_2389,DATR180181180rm
r_2390,DATR181161180rm
r_2391,DATR181181180rm
r_2392,DATR160161181rm
r_2393,DATR160181181rm
r_2394,DATR161161181rm
r_2395,DATR161181181rm
r_2396,DATR180161181rm
r_2397,DATR180181181rm
r_2398,DATR181161181rm
r_2399,DATR181181181rm
r_2400,DATR160161160lp
r_2401,DATR160181160lp
r_2402,DATR161161160lp
r_2403,DATR161181160lp
r_2404,DATR180161160lp
r_2405,DATR180181160lp
r_2406,DATR181161160lp
r_2407,DATR181181160lp
r_2408,DATR160161161lp
r_2409,DATR160181161lp
r_2410,ACOADAGAT161161161lp
r_2411,DATR161181161lp
r_2412,DATR180161161lp
r_2413,DATR180181161lp
r_2414,DATR181161161lp
r_2415,DATR181181161lp
r_2416,DATR160161180lp
r_2417,DATR160181180lp
r_2418,DATR161161180lp
r_2419,DATR161181180lp
r_2420,DATR180161180lp
r_2421,DATR180181180lp
r_2422,DATR181161180lp
r_2423,DATR181181180lp
r_2424,DATR160161181lp
r_2425,DATR160181181lp
r_2426,DATR161161181lp
r_2427,DATR161181181lp
r_2428,DATR180161181lp
r_2429,DATR180181181lp
r_2430,DATR181161181lp
r_2431,DATR181181181lp
r_2432,CDSYN160161rm
r_2433,CDSYN161161rm
r_2434,CDSYN180161rm
r_2435,CDSYN181161rm
r_2436,CDSYN160181rm
r_2437,CDSYN161181rm
r_2438,CDSYN180181rm
r_2439,CDSYN181181rm
r_2440,CDSYN160161mm
r_2441,CDSYN161161mm
r_2442,CDSYN180161mm
r_2443,CDSYN181161mm
r_2444,CDSYN160181mm
r_2445,CDSYN161181mm
r_2446,PSSYN160161rm
r_2447,PSSYN161161rm
r_2448,PSSYN180161rm
r_2449,PSSYN181161rm
r_2450,PSSYN160181rm
r_2451,PSSYN161181rm
r_2452,PSSYN180181rm
r_2453,PSSYN181181rm
r_2454,PISYN160161rm
r_2455,PISYN161161rm
r_2456,PISYN180161rm
r_2457,PISYN181161rm
r_2458,PISYN160181rm
r_2459,PISYN161181rm
r_2460,PISYN180181rm
r_2461,PISYN181181rm
r_2462,LATR180161rm
r_2463,LATR180181rm
r_2464,PSDEC160161mm
r_2465,PSDEC161161mm
r_2466,PSDEC180161mm
r_2467,PSDEC181161mm
r_2468,PSDEC160181mm
r_2469,PSDEC161181mm
r_2470,PSDEC180181mm
r_2471,PSDEC181181mm
r_2472,PSDEC160161gm
r_2473,PSDEC161161gm
r_2474,PSDEC180161gm
r_2475,PSDEC181161gm
r_2476,PSDEC160181gm
r_2477,PSDEC161181gm
r_2478,PSDEC180181gm
r_2479,PSDEC181181gm
r_2480,PSDEC160161vm
r_2481,PSDEC161161vm
r_2482,PSDEC180161vm
r_2483,PSDEC181161vm
r_2484,PSDEC160181vm
r_2485,PSDEC161181vm
r_2486,PSDEC180181vm
r_2487,PSDEC181181vm
r_2488,PEMET160161rm
r_2489,PEMET161161rm
r_2490,PEMET180161rm
r_2491,PEMET181161rm
r_2492,PEMET160181rm
r_2493,PEMET161181rm
r_2494,PEMET180181rm
r_2495,PEMET181181rm
r_2496,PMMET160161rm
r_2497,PMMET161161rm
r_2498,PMMET180161rm
r_2499,PMMET181161rm
r_2500,PMMET160181rm
r_2501,PMMET161181rm
r_2502,PMMET180181rm
r_2503,PMMET181181rm
r_2504,PDMET160161rm
r_2505,PDMET161161rm
r_2506,PDMET180161rm
r_2507,PDMET181161rm
r_2508,PDMET160181rm
r_2509,PDMET161181rm
r_2510,PDMET180181rm
r_2511,PDMET181181rm
r_2512,DKIN160161rm
r_2513,DKIN161161rm
r_2514,DKIN180161rm
r_2515,DKIN181161rm
r_2516,DKIN160181rm
r_2517,DKIN161181rm
r_2518,DKIN180181rm
r_2519,DKIN181181rm
r_2520,ETH160161rm
r_2521,ETHAPT161161rm
r_2522,ETH180161rm
r_2523,ETH181161rm
r_2524,ETH160181rm
r_2525,ETH161181rm
r_2526,ETH180181rm
r_2527,ETH181181rm
r_2528,CHO160161rm
r_2529,CHOPT161161rm
r_2530,CHO180161rm
r_2531,CHO181161rm
r_2532,CHO160181rm
r_2533,CHO161181rm
r_2534,CHO180181rm
r_2535,CHO181181rm
r_2536,PSYN160161mm
r_2537,PSYN161161mm
r_2538,PSYN180161mm
r_2539,PSYN181161mm
r_2540,PSYN160181mm
r_2541,PSYN161181mm
r_2542,PPHT160161mm
r_2543,PPHT161161mm
r_2544,PPHT180161mm
r_2545,PPHT181161mm
r_2546,PPHT160181mm
r_2547,PPHT161181mm
r_2548,SYN160161160161mm
r_2549,SYN160161161161mm
r_2550,SYN160161180161mm
r_2551,SYN160161181161mm
r_2552,SYN160161160181mm
r_2553,SYN160161161181mm
r_2554,SYN161161160161mm
r_2555,SYN161161161161mm
r_2556,SYN161161180161mm
r_2557,SYN161161181161mm
r_2558,SYN161161160181mm
r_2559,SYN161161161181mm
r_2560,SYN180161160161mm
r_2561,SYN180161161161mm
r_2562,SYN180161180161mm
r_2563,SYN180161181161mm
r_2564,SYN180161160181mm
r_2565,SYN180161161181mm
r_2566,SYN181161160161mm
r_2567,SYN181161161161mm
r_2568,SYN181161180161mm
r_2569,SYN181161181161mm
r_2570,SYN181161160181mm
r_2571,SYN181161161181mm
r_2572,SYN160181160161mm
r_2573,SYN160181161161mm
r_2574,SYN160181180161mm
r_2575,SYN160181181161mm
r_2576,SYN160181160181mm
r_2577,SYN160181161181mm
r_2578,SYN161181160161mm
r_2579,SYN161181161161mm
r_2580,SYN161181180161mm
r_2581,SYN161181181161mm
r_2582,SYN161181160181mm
r_2583,SYN161181161181mm
r_2584,PPPL11602161316041611mm
r_2585,PPPL11602161316141611mm
r_2586,PPPL11602161318041611mm
r_2587,PPPL11602161318141611mm
r_2588,PPPL11602161316041811mm
r_2589,PPPL11602161316141811mm
r_2590,PPPL11802161316041611mm
r_2591,PPPL11802161316141611mm
r_2592,PPPL11802161318041611mm
r_2593,PPPL11802161318141611mm
r_2594,PPPL11802161316041811mm
r_2595,PPPL11802161316141811mm
r_2596,PPPL11602181316041611mm
r_2597,PPPL11602181316141611mm
r_2598,PPPL11602181318041611mm
r_2599,PPPL11602181318141611mm
r_2600,PPPL11602181316041811mm
r_2601,PPPL11602181316141811mm
r_2602,PPPL11602161316041613mm
r_2603,PPPL11602161318041613mm
r_2604,PPPL11602161316041813mm
r_2605,PPPL11612161316041613mm
r_2606,PPPL11612161318041613mm
r_2607,PPPL11612161316041813mm
r_2608,PPPL11802161316041613mm
r_2609,PPPL11802161318041613mm
r_2610,PPPL11802161316041813mm
r_2611,PPPL11812161316041613mm
r_2612,PPPL11812161318041613mm
r_2613,PPPL11812161316041813mm
r_2614,PPPL11602181316041613mm
r_2615,PPPL11602181318041613mm
r_2616,PPPL11602181316041813mm
r_2617,PPPL11612181316041613mm
r_2618,PPPL11612181318041613mm
r_2619,PPPL11612181316041813mm
r_2620,MATR161160161160161mm
r_2621,MATR161160161161161mm
r_2622,MATR161160161180161mm
r_2623,MATR161160161181161mm
r_2624,MATR161160161160181mm
r_2625,MATR161160161161181mm
r_2626,MATR161160161180181mm
r_2627,MATR161160161181181mm
r_2628,MATR161161161160161mm
r_2629,MATR161161161161161mm
r_2630,MATR161161161180161mm
r_2631,MATR161161161181161mm
r_2632,MATR161161161160181mm
r_2633,MATR161161161161181mm
r_2634,MATR161161161180181mm
r_2635,MATR161161161181181mm
r_2636,MATR161180161160161mm
r_2637,MATR161180161161161mm
r_2638,MATR161180161180161mm
r_2639,MATR161180161181161mm
r_2640,MATR161180161160181mm
r_2641,MATR161180161161181mm
r_2642,MATR161180161180181mm
r_2643,MATR161180161181181mm
r_2644,MATR161181161160161mm
r_2645,MATR161181161161161mm
r_2646,MATR161181161180161mm
r_2647,MATR161181161181161mm
r_2648,MATR161181161160181mm
r_2649,MATR161181161161181mm
r_2650,MATR161181161180181mm
r_2651,MATR161181161181181mm
r_2652,MATR161160181160161mm
r_2653,MATR161160181161161mm
r_2654,MATR161160181180161mm
r_2655,MATR161160181181161mm
r_2656,MATR161160181160181mm
r_2657,MATR161160181161181mm
r_2658,MATR161160181180181mm
r_2659,MATR161160181181181mm
r_2660,MATR161161181160161mm
r_2661,MATR161161181161161mm
r_2662,MATR161161181180161mm
r_2663,MATR161161181181161mm
r_2664,MATR161161181160181mm
r_2665,MATR161161181161181mm
r_2666,MATR161161181180181mm
r_2667,MATR161161181181181mm
r_2668,MATR181160161160161mm
r_2669,MATR181160161161161mm
r_2670,MATR181160161180161mm
r_2671,MATR181160161181161mm
r_2672,MATR181160161160181mm
r_2673,MATR181160161161181mm
r_2674,MATR181160161180181mm
r_2675,MATR181160161181181mm
r_2676,MATR181161161160161mm
r_2677,MATR181161161161161mm
r_2678,MATR181161161180161mm
r_2679,MATR181161161181161mm
r_2680,MATR181161161160181mm
r_2681,MATR181161161161181mm
r_2682,MATR181161161180181mm
r_2683,MATR181161161181181mm
r_2684,MATR181180161160161mm
r_2685,MATR181180161161161mm
r_2686,MATR181180161180161mm
r_2687,MATR181180161181161mm
r_2688,MATR181180161160181mm
r_2689,MATR181180161161181mm
r_2690,MATR181180161180181mm
r_2691,MATR181180161181181mm
r_2692,MATR181181161160161mm
r_2693,MATR181181161161161mm
r_2694,MATR181181161180161mm
r_2695,MATR181181161181161mm
r_2696,MATR181181161160181mm
r_2697,MATR181181161161181mm
r_2698,MATR181181161180181mm
r_2699,MATR181181161181181mm
r_2700,MATR181160181160161mm
r_2701,MATR181160181161161mm
r_2702,MATR181160181180161mm
r_2703,MATR181160181181161mm
r_2704,MATR181160181160181mm
r_2705,MATR181160181161181mm
r_2706,MATR181160181180181mm
r_2707,MATR181160181181181mm
r_2708,MATR181161181160161mm
r_2709,MATR181161181161161mm
r_2710,MATR181161181180161mm
r_2711,MATR181161181181161mm
r_2712,MATR181161181160181mm
r_2713,MATR181161181161181mm
r_2714,MATR181161181180181mm
r_2715,MATR181161181181181mm
r_2716,MATR160161161160161mm
r_2717,MATR160161161161161mm
r_2718,MATR160161161180161mm
r_2719,MATR160161161181161mm
r_2720,MATR160161161160181mm
r_2721,MATR160161161161181mm
r_2722,MATR160161161180181mm
r_2723,MATR160161161181181mm
r_2724,MATR160161181160161mm
r_2725,MATR160161181161161mm
r_2726,MATR160161181180161mm
r_2727,MATR160161181181161mm
r_2728,MATR160161181160181mm
r_2729,MATR160161181161181mm
r_2730,MATR160161181180181mm
r_2731,MATR160161181181181mm
r_2732,MATR161161161160161mm
r_2733,MATR161161161161161mm
r_2734,MATR161161161180161mm
r_2735,MATR161161161181161mm
r_2736,MATR161161161160181mm
r_2737,MATR161161161161181mm
r_2738,MATR161161161180181mm
r_2739,MATR161161161181181mm
r_2740,MATR161161181160161mm
r_2741,MATR161161181161161mm
r_2742,MATR161161181180161mm
r_2743,MATR161161181181161mm
r_2744,MATR161161181160181mm
r_2745,MATR161161181161181mm
r_2746,MATR161161181180181mm
r_2747,MATR161161181181181mm
r_2748,MATR180161161160161mm
r_2749,MATR180161161161161mm
r_2750,MATR180161161180161mm
r_2751,MATR180161161181161mm
r_2752,MATR180161161160181mm
r_2753,MATR180161161161181mm
r_2754,MATR180161161180181mm
r_2755,MATR180161161181181mm
r_2756,MATR180161181160161mm
r_2757,MATR180161181161161mm
r_2758,MATR180161181180161mm
r_2759,MATR180161181181161mm
r_2760,MATR180161181160181mm
r_2761,MATR180161181161181mm
r_2762,MATR180161181180181mm
r_2763,MATR180161181181181mm
r_2764,MATR181161161160161mm
r_2765,MATR181161161161161mm
r_2766,MATR181161161180161mm
r_2767,MATR181161161181161mm
r_2768,MATR181161161160181mm
r_2769,MATR181161161161181mm
r_2770,MATR181161161180181mm
r_2771,MATR181161161181181mm
r_2772,MATR181161181160161mm
r_2773,MATR181161181161161mm
r_2774,MATR181161181180161mm
r_2775,MATR181161181181161mm
r_2776,MATR181161181160181mm
r_2777,MATR181161181161181mm
r_2778,MATR181161181180181mm
r_2779,MATR181161181181181mm
r_2780,MATR160181161160161mm
r_2781,MATR160181161161161mm
r_2782,MATR160181161180161mm
r_2783,MATR160181161181161mm
r_2784,MATR160181161160181mm
r_2785,MATR160181161161181mm
r_2786,MATR160181161180181mm
r_2787,MATR160181161181181mm
r_2788,MATR160181181160161mm
r_2789,MATR160181181161161mm
r_2790,MATR160181181180161mm
r_2791,MATR160181181181161mm
r_2792,MATR160181181160181mm
r_2793,MATR160181181161181mm
r_2794,MATR160181181180181mm
r_2795,MATR160181181181181mm
r_2796,MATR161181161160161mm
r_2797,MATR161181161161161mm
r_2798,MATR161181161180161mm
r_2799,MATR161181161181161mm
r_2800,MATR161181161160181mm
r_2801,MATR161181161161181mm
r_2802,MATR161181161180181mm
r_2803,MATR161181161181181mm
r_2804,MATR161181181160161mm
r_2805,MATR161181181161161mm
r_2806,MATR161181181180161mm
r_2807,MATR161181181181161mm
r_2808,MATR161181181160181mm
r_2809,MATR161181181161181mm
r_2810,MATR161181181180181mm
r_2811,MATR161181181181181mm
r_2820,PKIN4160161ce
r_2821,PIP4K161161ce
r_2822,PKIN4180161ce
r_2823,PKIN4181161ce
r_2824,PKIN4160181ce
r_2825,PKIN4161181ce
r_2826,PKIN4180181ce
r_2827,PKIN4181181ce
r_2828,PKIN4160161vm
r_2829,PIP4K161161vm
r_2830,PKIN4180161vm
r_2831,PKIN4181161vm
r_2832,PKIN4160181vm
r_2833,PKIN4161181vm
r_2834,PKIN4180181vm
r_2835,PKIN4181181vm
r_2836,PKIN4160161gm
r_2837,PIP4K161161gm
r_2838,PKIN4180161gm
r_2839,PKIN4181161gm
r_2840,PKIN4160181gm
r_2841,PKIN4161181gm
r_2842,PKIN4180181gm
r_2843,PKIN4181181gm
r_2844,PKIN4160161n
r_2845,PIP4K161161n
r_2846,PKIN4180161n
r_2847,PKIN4181161n
r_2848,PKIN4160181n
r_2849,PKIN4161181n
r_2850,PKIN4180181n
r_2851,PKIN4181181n
r_2852,PKIN3160161vm
r_2853,PIP3K161161vm
r_2854,PKIN3180161vm
r_2855,PKIN3181161vm
r_2856,PKIN3160181vm
r_2857,PKIN3161181vm
r_2858,PKIN3180181vm
r_2859,PKIN3181181vm
r_2860,PIKIN45160161n
r_2861,PIKIN45161161n
r_2862,PIKIN45180161n
r_2863,PIKIN45181161n
r_2864,PIKIN45160181n
r_2865,PIKIN45161181n
r_2866,PIKIN45180181n
r_2867,PIKIN45181181n
r_2868,PIKIN45160161ce
r_2869,PIKIN45161161ce
r_2870,PIKIN45180161ce
r_2871,PIKIN45181161ce
r_2872,PIKIN45160181ce
r_2873,PIKIN45161181ce
r_2874,PIKIN45180181ce
r_2875,PIKIN45181181ce
r_2876,PIKIN35160161vm
r_2877,PIKIN35161161vm
r_2878,PIKIN35180161vm
r_2879,PIKIN35181161vm
r_2880,PIKIN35160181vm
r_2881,PIKIN35161181vm
r_2882,PIKIN35180181vm
r_2883,PIKIN35181181vm
r_2884,PEDATR160161160161rm
r_2885,PEDATR161161160161rm
r_2886,PEDATR180161160161rm
r_2887,PEDATR181161160161rm
r_2888,PEDATR160181160161rm
r_2889,PEDATR161181160161rm
r_2890,PEDATR180181160161rm
r_2891,PEDATR181181160161rm
r_2892,PEDATR160161161161rm
r_2893,PLDAGAT161161161161rm
r_2894,PEDATR180161161161rm
r_2895,PEDATR181161161161rm
r_2896,PEDATR160181161161rm
r_2897,PEDATR161181161161rm
r_2898,PEDATR180181161161rm
r_2899,PEDATR181181161161rm
r_2900,PEDATR160161180161rm
r_2901,PEDATR161161180161rm
r_2902,PEDATR180161180161rm
r_2903,PEDATR181161180161rm
r_2904,PEDATR160181180161rm
r_2905,PEDATR161181180161rm
r_2906,PEDATR180181180161rm
r_2907,PEDATR181181180161rm
r_2908,PEDATR160161181161rm
r_2909,PEDATR161161181161rm
r_2910,PEDATR180161181161rm
r_2911,PEDATR181161181161rm
r_2912,PEDATR160181181161rm
r_2913,PEDATR161181181161rm
r_2914,PEDATR180181181161rm
r_2915,PEDATR181181181161rm
r_2916,PEDATR160161160181rm
r_2917,PEDATR161161160181rm
r_2918,PEDATR180161160181rm
r_2919,PEDATR181161160181rm
r_2920,PEDATR160181160181rm
